flight_id,source,destination,airline,departure time,arrival_time,price,duration,duration_minutes
8125,Kolkata,Banglore,IndiGo,05:30,08:20,4148,2h 50m,170
8126,Delhi,Cochin,IndiGo,11:55,21:20,6494,9h 25m,565
8127,Delhi,Cochin,Jet Airways,10:00,12:35 22 May,12898,26h 35m,1595
8128,Delhi,Cochin,Air India,05:00,19:15 10 Jun,9968,38h 15m,2295
8129,Delhi,Cochin,Jet Airways,15:00,04:25 22 May,12898,13h 25m,805
8130,Delhi,Cochin,Multiple carriers,14:55,22:30,7740,7h 35m,455
8131,Kolkata,Banglore,Air India,09:50,21:05,7452,11h 15m,675
8132,Mumbai,Hyderabad,Jet Airways,07:10,08:35,4160,1h 25m,85
8133,Banglore,Delhi,IndiGo,08:30,11:20,4823,2h 50m,170
8134,Delhi,Cochin,Air India,10:55,19:15,13486,8h 20m,500
8135,Banglore,Delhi,Jet Airways,18:55,22:00,4544,3h 5m,185
8136,Delhi,Cochin,Air India,09:45,09:25 22 May,10975,23h 40m,1420
8137,Chennai,Kolkata,IndiGo,14:45,17:05,3858,2h 20m,140
8138,Delhi,Cochin,Jet Airways,05:30,04:25 07 May,15129,22h 55m,1375
8139,Delhi,Cochin,Air India,09:45,09:25 16 Jun,10975,23h 40m,1420
8140,Delhi,Cochin,Air Asia,16:45,22:25,6752,5h 40m,340
8141,Kolkata,Banglore,Air Asia,09:45,12:15,3807,2h 30m,150
8142,Delhi,Cochin,Air India,12:30,09:25 07 Mar,13832,20h 55m,1255
8143,Banglore,Delhi,Jet Airways,18:55,22:00,4544,3h 5m,185
8144,Kolkata,Banglore,Jet Airways,18:55,08:15 07 Jun,14571,13h 20m,800
8145,Chennai,Kolkata,Vistara,17:45,20:05,11982,2h 20m,140
8146,Mumbai,Hyderabad,Jet Airways,07:05,08:30,8040,1h 25m,85
8147,Banglore,New Delhi,Vistara,16:00,18:35,11913,2h 35m,155
8148,Kolkata,Banglore,Air Asia,06:50,10:30,5162,3h 40m,220
8149,Delhi,Cochin,Jet Airways,09:40,12:35 16 Jun,13014,26h 55m,1615
8150,Kolkata,Banglore,Jet Airways,21:10,04:40 19 May,8586,7h 30m,450
8151,Delhi,Cochin,Multiple carriers,08:00,19:00,10197,11h,660
8152,Kolkata,Banglore,Vistara,17:00,20:20 02 May,8610,27h 20m,1640
8153,Banglore,Delhi,Air Asia,23:55,02:45 02 Jun,7120,2h 50m,170
8154,Delhi,Cochin,Air India,05:15,19:15 10 May,10703,38h,2280
8155,Delhi,Cochin,Jet Airways,09:00,04:25 02 Jun,10262,19h 25m,1165
8156,Delhi,Cochin,Jet Airways,05:30,19:00,11507,13h 30m,810
8157,Banglore,Delhi,IndiGo,21:15,00:15 07 Jun,3943,3h,180
8158,Delhi,Cochin,Jet Airways,09:35,12:35 16 Jun,13292,27h,1620
8159,Banglore,New Delhi,IndiGo,13:40,18:35,7166,4h 55m,295
8160,Delhi,Cochin,Jet Airways,13:00,19:00,10262,6h,360
8161,Delhi,Cochin,Air Asia,20:45,07:10 13 Jun,6152,10h 25m,625
8162,Kolkata,Banglore,Jet Airways,09:35,22:05,10703,12h 30m,750
8163,Banglore,Delhi,Jet Airways,07:10,10:10,4030,3h,180
8164,Delhi,Cochin,Multiple carriers,17:30,01:35 07 Mar,17057,8h 5m,485
8165,Chennai,Kolkata,IndiGo,07:55,10:15,3850,2h 20m,140
8166,Kolkata,Banglore,Jet Airways,20:00,09:20 07 May,14388,13h 20m,800
8167,Delhi,Cochin,IndiGo,02:00,07:25,4744,5h 25m,325
8168,Delhi,Cochin,Jet Airways,17:30,12:35 02 Jun,10262,19h 5m,1145
8169,Banglore,New Delhi,Air India,21:10,23:55,7591,2h 45m,165
8170,Delhi,Cochin,Air Asia,07:55,22:25,6152,14h 30m,870
8171,Banglore,New Delhi,Jet Airways,08:55,09:00 07 Mar,15025,24h 5m,1445
8172,Mumbai,Hyderabad,IndiGo,16:55,18:25,6795,1h 30m,90
8173,Kolkata,Banglore,Air India,17:30,20:25 25 May,10623,26h 55m,1615
8174,Chennai,Kolkata,IndiGo,07:55,10:15,3850,2h 20m,140
8175,Delhi,Cochin,Jet Airways,19:10,18:50 22 Mar,6643,23h 40m,1420
8176,Kolkata,Banglore,Jet Airways,14:05,22:35,10844,8h 30m,510
8177,Delhi,Cochin,Air India,19:45,19:15 28 May,10441,23h 30m,1410
8178,Delhi,Cochin,Multiple carriers,17:30,01:30 28 Jun,13377,8h,480
8179,Delhi,Cochin,Air India,12:55,19:15 19 May,13696,30h 20m,1820
8180,Banglore,Delhi,IndiGo,00:25,03:15,3943,2h 50m,170
8181,Delhi,Cochin,Air India,19:45,19:15 25 Jun,9443,23h 30m,1410
8182,Delhi,Cochin,Jet Airways,05:30,04:25 02 Jun,13014,22h 55m,1375
8183,Banglore,New Delhi,Air India,17:00,22:55 19 Mar,8114,29h 55m,1795
8184,Delhi,Cochin,SpiceJet,06:05,11:20,5583,5h 15m,315
8185,Banglore,New Delhi,Jet Airways,16:55,08:15 13 Mar,13817,15h 20m,920
8186,Delhi,Cochin,Multiple carriers,12:50,19:15,6953,6h 25m,385
8187,Delhi,Cochin,Multiple carriers,10:20,21:00,6637,10h 40m,640
8188,Kolkata,Banglore,IndiGo,09:35,12:20,4174,2h 45m,165
8189,Delhi,Cochin,Air India,09:45,09:25 22 Mar,8140,23h 40m,1420
8190,Banglore,New Delhi,Jet Airways,07:00,23:00,13817,16h,960
8191,Delhi,Cochin,Jet Airways,09:00,19:00,10262,10h,600
8192,Delhi,Cochin,IndiGo,15:10,20:00,6496,4h 50m,290
8193,Delhi,Cochin,IndiGo,23:30,04:35 16 Jun,10112,5h 5m,305
8194,Delhi,Cochin,Air India,13:15,09:25 28 May,10467,20h 10m,1210
8195,Delhi,Cochin,IndiGo,10:35,01:30 02 Jun,6206,14h 55m,895
8196,Kolkata,Banglore,Air India,12:00,18:30 25 May,10151,30h 30m,1830
8197,Kolkata,Banglore,IndiGo,15:15,17:45,4804,2h 30m,150
8198,Banglore,New Delhi,GoAir,07:45,10:40,5048,2h 55m,175
8199,Mumbai,Hyderabad,Jet Airways,02:55,04:20,4050,1h 25m,85
8200,Banglore,Delhi,SpiceJet,09:30,12:20,3919,2h 50m,170
8201,Kolkata,Banglore,Jet Airways,21:10,08:15 10 Jun,11841,11h 5m,665
8202,Delhi,Cochin,IndiGo,20:25,01:30 25 Apr,5065,5h 5m,305
8203,Kolkata,Banglore,Air India,12:00,18:30 10 May,9626,30h 30m,1830
8204,Banglore,Delhi,IndiGo,22:10,01:00 28 Jun,3419,2h 50m,170
8205,Kolkata,Banglore,Air India,09:50,23:15,14960,13h 25m,805
8206,Banglore,Delhi,IndiGo,21:15,00:15 10 Jun,3943,3h,180
8207,Delhi,Cochin,Multiple carriers,09:00,19:15,14323,10h 15m,615
8208,Kolkata,Banglore,Air India,16:50,13:45 10 Jun,11752,20h 55m,1255
8209,Delhi,Cochin,Multiple carriers,08:30,19:15,7677,10h 45m,645
8210,Delhi,Cochin,Multiple carriers,13:00,21:00,14067,8h,480
8211,Kolkata,Banglore,Jet Airways,21:10,09:20 02 May,14781,12h 10m,730
8212,Kolkata,Banglore,Jet Airways,17:00,14:25 16 May,11467,21h 25m,1285
8213,Delhi,Cochin,Jet Airways,20:00,04:25 22 May,16263,8h 25m,505
8214,Delhi,Cochin,Jet Airways,19:15,04:25 19 May,12373,9h 10m,550
8215,Delhi,Cochin,Multiple carriers,12:50,21:00,7005,8h 10m,490
8216,Delhi,Cochin,IndiGo,05:10,10:05,7580,4h 55m,295
8217,Delhi,Cochin,Air India,22:00,19:15 19 May,10441,21h 15m,1275
8218,Banglore,Delhi,Jet Airways,17:45,20:45,7229,3h,180
8219,Delhi,Cochin,IndiGo,06:40,21:00,6093,14h 20m,860
8220,Kolkata,Banglore,SpiceJet,06:55,09:30,3873,2h 35m,155
8221,Delhi,Cochin,Jet Airways,21:50,04:25 25 Jun,10262,6h 35m,395
8222,Kolkata,Banglore,Jet Airways,14:05,23:35,13364,9h 30m,570
8223,Delhi,Cochin,Jet Airways,02:15,12:35,12373,10h 20m,620
8224,Mumbai,Hyderabad,SpiceJet,22:45,00:15 13 May,1965,1h 30m,90
8225,Delhi,Cochin,Multiple carriers,12:50,21:00,7005,8h 10m,490
8226,Banglore,New Delhi,Air India,10:00,12:45,4441,2h 45m,165
8227,Delhi,Cochin,Multiple carriers,04:45,18:50,11098,14h 5m,845
8228,Delhi,Cochin,IndiGo,09:15,01:30 22 May,7318,16h 15m,975
8229,Delhi,Cochin,Jet Airways,07:05,04:25 22 Mar,12767,21h 20m,1280
8230,Kolkata,Banglore,SpiceJet,15:55,21:15,10654,5h 20m,320
8231,Delhi,Cochin,SpiceJet,15:45,22:05,6297,6h 20m,380
8232,Delhi,Cochin,Multiple carriers,09:45,16:10,11265,6h 25m,385
8233,Mumbai,Hyderabad,Air India,17:20,14:50,11972,2h 30m,150
8234,Delhi,Cochin,Multiple carriers,07:05,21:00,13587,13h 55m,835
8235,Kolkata,Banglore,IndiGo,17:15,19:50,4804,2h 35m,155
8236,Kolkata,Banglore,Air India,09:25,18:20,8366,8h 55m,535
8237,Kolkata,Banglore,Air India,09:25,07:55 19 May,8366,22h 30m,1350
8238,Kolkata,Banglore,Air India,08:20,21:50,10697,13h 30m,810
8239,Delhi,Cochin,Jet Airways,05:30,19:00,15129,13h 30m,810
8240,Chennai,Kolkata,IndiGo,14:45,17:05,3858,2h 20m,140
8241,Banglore,Delhi,Jet Airways,18:55,22:00,7229,3h 5m,185
8242,Delhi,Cochin,IndiGo,16:00,21:00,6937,5h,300
8243,Delhi,Cochin,Jet Airways,14:00,19:00,14714,5h,300
8244,Banglore,New Delhi,Jet Airways,05:45,16:10,9134,10h 25m,625
8245,Delhi,Cochin,Jet Airways,07:05,19:00,10577,11h 55m,715
8246,Kolkata,Banglore,Jet Airways,20:00,10:05 07 May,14388,14h 5m,845
8247,Delhi,Cochin,Air India,13:30,08:15 13 Jun,8991,18h 45m,1125
8248,Delhi,Cochin,Air India,12:55,19:15 28 May,12436,30h 20m,1820
8249,Banglore,New Delhi,Air India,06:45,09:25 13 Mar,12515,26h 40m,1600
8250,Delhi,Cochin,SpiceJet,15:45,22:05,5583,6h 20m,380
8251,Delhi,Cochin,Air India,23:00,07:40 10 Mar,10840,8h 40m,520
8252,Delhi,Cochin,Jet Airways,12:15,12:35 28 Jun,14300,24h 20m,1460
8253,Banglore,Delhi,SpiceJet,21:10,00:05 19 Apr,5515,2h 55m,175
8254,Kolkata,Banglore,Jet Airways,14:05,20:45,10844,6h 40m,400
8255,Kolkata,Banglore,Jet Airways,16:55,09:15 25 Mar,11134,16h 20m,980
8256,Banglore,Delhi,Air India,10:00,12:45,6121,2h 45m,165
8257,Kolkata,Banglore,Air India,12:00,07:55 22 May,10676,19h 55m,1195
8258,Kolkata,Banglore,Jet Airways,16:30,22:35,14781,6h 5m,365
8259,Banglore,Delhi,Jet Airways,19:50,22:50,4544,3h,180
8260,Banglore,Delhi,GoAir,07:45,10:40,4632,2h 55m,175
8261,Delhi,Cochin,Jet Airways,19:10,04:25 23 Mar,10929,33h 15m,1995
8262,Kolkata,Banglore,Air Asia,10:20,12:55,4409,2h 35m,155
8263,Kolkata,Banglore,SpiceJet,06:55,09:30,3873,2h 35m,155
8264,Banglore,Delhi,Jet Airways,07:10,10:10,4030,3h,180
8265,Kolkata,Banglore,Air Asia,22:50,01:20 10 May,3807,2h 30m,150
8266,Kolkata,Banglore,Air India,10:00,01:20 13 May,12140,15h 20m,920
8267,Kolkata,Banglore,SpiceJet,09:00,11:30,4096,2h 30m,150
8268,Delhi,Cochin,Jet Airways,18:20,12:35 16 Jun,14300,18h 15m,1095
8269,Delhi,Cochin,Multiple carriers,11:40,21:00,6007,9h 20m,560
8270,Kolkata,Banglore,IndiGo,14:25,16:55,4174,2h 30m,150
8271,Chennai,Kolkata,SpiceJet,17:45,20:05,3597,2h 20m,140
8272,Delhi,Cochin,Air India,12:00,19:15,9548,7h 15m,435
8273,Banglore,New Delhi,Air India,08:50,15:15,8714,6h 25m,385
8274,Kolkata,Banglore,Vistara,17:00,20:20 13 Jun,8085,27h 20m,1640
8275,Delhi,Cochin,Jet Airways,19:30,04:25 04 Jun,10368,8h 55m,535
8276,Delhi,Cochin,Air India,07:05,09:25 28 Jun,10975,26h 20m,1580
8277,Delhi,Cochin,Multiple carriers,07:30,21:00,7670,13h 30m,810
8278,Delhi,Cochin,Multiple carriers,18:00,01:30 16 May,8073,7h 30m,450
8279,Banglore,New Delhi,Jet Airways,22:55,10:45 13 Mar,13817,11h 50m,710
8280,Kolkata,Banglore,IndiGo,19:20,23:45,3574,4h 25m,265
8281,Delhi,Cochin,Jet Airways,21:50,04:25 10 May,15554,6h 35m,395
8282,Delhi,Cochin,Air India,21:00,19:15 28 Mar,6692,22h 15m,1335
8283,Mumbai,Hyderabad,SpiceJet,22:45,00:15 16 Jun,1965,1h 30m,90
8284,Mumbai,Hyderabad,IndiGo,20:05,21:40,2227,1h 35m,95
8285,Chennai,Kolkata,IndiGo,14:45,17:05,3597,2h 20m,140
8286,Delhi,Cochin,Jet Airways,14:00,04:25 07 Jun,14714,14h 25m,865
8287,Kolkata,Banglore,SpiceJet,17:15,19:45,4622,2h 30m,150
8288,Delhi,Cochin,Jet Airways,05:30,04:25 02 May,15129,22h 55m,1375
8289,Chennai,Kolkata,IndiGo,22:05,00:25 16 Jun,5277,2h 20m,140
8290,Delhi,Cochin,Multiple carriers,09:00,18:50,11667,9h 50m,590
8291,Kolkata,Banglore,Jet Airways,17:00,19:10 10 Jun,10539,26h 10m,1570
8292,Kolkata,Banglore,Jet Airways,20:25,14:25 10 May,11467,18h,1080
8293,Delhi,Cochin,Air India,17:20,09:25 13 Jun,7480,16h 5m,965
8294,Banglore,Delhi,GoAir,20:55,23:40,3419,2h 45m,165
8295,Delhi,Cochin,IndiGo,10:35,01:30 28 Jun,5684,14h 55m,895
8296,Kolkata,Banglore,IndiGo,18:05,23:30,6218,5h 25m,325
8297,Kolkata,Banglore,Jet Airways,20:00,04:40 13 Jun,6959,8h 40m,520
8298,Banglore,Delhi,Vistara,19:30,22:15,4878,2h 45m,165
8299,Kolkata,Banglore,Air India,07:00,05:25 02 Apr,12219,22h 25m,1345
8300,Kolkata,Banglore,Jet Airways,20:25,09:45 22 May,12384,13h 20m,800
8301,Delhi,Cochin,Jet Airways,11:00,14:15,7202,3h 15m,195
8302,Kolkata,Banglore,SpiceJet,17:10,19:40,4174,2h 30m,150
8303,Mumbai,Hyderabad,Air India,15:00,16:25,3100,1h 25m,85
8304,Banglore,New Delhi,Jet Airways,08:55,15:15,7832,6h 20m,380
8305,Delhi,Cochin,Multiple carriers,14:55,22:30,6723,7h 35m,455
8306,Kolkata,Banglore,Air India,08:20,07:55 07 Jun,10697,23h 35m,1415
8307,Kolkata,Banglore,SpiceJet,22:20,00:40 02 Jun,3841,2h 20m,140
8308,Kolkata,Banglore,Air India,16:45,12:00 02 Apr,9920,19h 15m,1155
8309,Banglore,New Delhi,IndiGo,18:25,21:20,12649,2h 55m,175
8310,Delhi,Cochin,IndiGo,11:25,21:00,6093,9h 35m,575
8311,Delhi,Cochin,Jet Airways,05:30,04:25 28 May,15129,22h 55m,1375
8312,Banglore,Delhi,Jet Airways,17:45,20:45,4544,3h,180
8313,Kolkata,Banglore,Air India,14:15,16:45,5170,2h 30m,150
8314,Mumbai,Hyderabad,IndiGo,02:35,04:05,2754,1h 30m,90
8315,Mumbai,Hyderabad,Air India,13:55,15:25,3100,1h 30m,90
8316,Kolkata,Banglore,Air India,16:45,23:15 02 Apr,9237,30h 30m,1830
8317,Delhi,Cochin,Multiple carriers,13:00,01:30 16 Jun,7198,12h 30m,750
8318,Delhi,Cochin,Jet Airways,11:30,12:35 02 Jun,10262,25h 5m,1505
8319,Delhi,Cochin,SpiceJet,15:55,21:55,5111,6h,360
8320,Delhi,Cochin,Air India,22:00,19:15 28 Jun,10441,21h 15m,1275
8321,Delhi,Cochin,Multiple carriers,08:45,19:15,10261,10h 30m,630
8322,Chennai,Kolkata,IndiGo,19:35,21:55,6297,2h 20m,140
8323,Delhi,Cochin,Multiple carriers,03:50,19:00,12192,15h 10m,910
8324,Banglore,Delhi,IndiGo,10:10,13:00,3943,2h 50m,170
8325,Delhi,Cochin,Jet Airways,05:30,12:35,16274,7h 5m,425
8326,Delhi,Cochin,Jet Airways,07:05,12:35,12898,5h 30m,330
8327,Banglore,Delhi,SpiceJet,05:55,08:35,3311,2h 40m,160
8328,Delhi,Cochin,Multiple carriers,04:55,12:35,9103,7h 40m,460
8329,Kolkata,Banglore,IndiGo,22:10,00:55 16 Mar,4148,2h 45m,165
8330,Kolkata,Banglore,IndiGo,15:30,18:05,5224,2h 35m,155
8331,Kolkata,Banglore,IndiGo,04:40,07:15,4804,2h 35m,155
8332,Chennai,Kolkata,IndiGo,19:35,21:55,3597,2h 20m,140
8333,Kolkata,Banglore,IndiGo,11:30,14:05,4804,2h 35m,155
8334,Mumbai,Hyderabad,Jet Airways,10:20,11:50,4995,1h 30m,90
8335,Kolkata,Banglore,SpiceJet,09:00,11:25,3873,2h 25m,145
8336,Delhi,Cochin,Jet Airways,15:00,04:25 02 Jun,10262,13h 25m,805
8337,Mumbai,Hyderabad,Jet Airways,19:35,21:05,3210,1h 30m,90
8338,Delhi,Cochin,GoAir,07:30,13:35,6276,6h 5m,365
8339,Banglore,New Delhi,Jet Airways,21:25,08:15 13 Mar,9134,10h 50m,650
8340,Banglore,New Delhi,Jet Airways,18:55,13:15 13 Mar,11087,18h 20m,1100
8341,Kolkata,Banglore,Jet Airways,14:05,04:40 02 May,13941,14h 35m,875
8342,Delhi,Cochin,Air India,05:10,08:00,5201,2h 50m,170
8343,Delhi,Cochin,IndiGo,05:05,16:10,6171,11h 5m,665
8344,Kolkata,Banglore,Air Asia,19:35,22:05,5964,2h 30m,150
8345,Delhi,Cochin,Jet Airways,19:10,19:00 28 May,15129,23h 50m,1430
8346,Delhi,Cochin,Jet Airways,09:40,12:35 19 May,13029,26h 55m,1615
8347,Banglore,Delhi,Jet Airways,08:20,11:20,4030,3h,180
8348,Kolkata,Banglore,GoAir,16:40,00:15 19 May,10586,7h 35m,455
8349,Mumbai,Hyderabad,Air India,11:35,19:25 07 Mar,17926,31h 50m,1910
8350,Delhi,Cochin,Jet Airways,11:00,14:15,9564,3h 15m,195
8351,Kolkata,Banglore,Jet Airways,10:20,17:35,8355,7h 15m,435
8352,Delhi,Cochin,Multiple carriers,10:20,01:30 07 Jun,6795,15h 10m,910
8353,Delhi,Cochin,Air India,13:30,08:15 16 May,10671,18h 45m,1125
8354,Delhi,Cochin,Air India,13:20,07:40 28 Mar,10178,18h 20m,1100
8355,Kolkata,Banglore,Vistara,07:10,09:05 13 Jun,7927,25h 55m,1555
8356,Mumbai,Hyderabad,Air India,13:55,15:25,3100,1h 30m,90
8357,Delhi,Cochin,Air India,19:45,19:15 07 Mar,12646,23h 30m,1410
8358,Delhi,Cochin,IndiGo,05:05,10:05,7894,5h,300
8359,Banglore,Delhi,IndiGo,01:30,04:15,3943,2h 45m,165
8360,Delhi,Cochin,Multiple carriers,11:25,19:15,7575,7h 50m,470
8361,Delhi,Cochin,Jet Airways,05:25,19:45 07 Mar,16914,38h 20m,2300
8362,Delhi,Cochin,Vistara,14:40,17:50,6216,3h 10m,190
8363,Delhi,Cochin,IndiGo,17:05,22:15,6147,5h 10m,310
8364,Delhi,Cochin,IndiGo,17:30,01:30 16 May,6979,8h,480
8365,Delhi,Cochin,Air India,18:05,21:10,6094,3h 5m,185
8366,Delhi,Cochin,Jet Airways,20:50,04:25 28 Mar,12242,7h 35m,455
8367,Kolkata,Banglore,Air India,12:00,21:50,9416,9h 50m,590
8368,Delhi,Cochin,Air India,13:15,09:25 22 Mar,7107,20h 10m,1210
8369,Delhi,Cochin,Jet Airways,21:25,19:00 10 Jun,13292,21h 35m,1295
8370,Chennai,Kolkata,IndiGo,07:55,10:15,7295,2h 20m,140
8371,Banglore,Delhi,IndiGo,00:30,03:25,4423,2h 55m,175
8372,Banglore,New Delhi,IndiGo,23:30,02:20 28 Mar,5694,2h 50m,170
8373,Banglore,New Delhi,Jet Airways,05:45,10:25,8147,4h 40m,280
8374,Delhi,Cochin,Multiple carriers,13:00,01:30 28 May,13377,12h 30m,750
8375,Banglore,New Delhi,Jet Airways,14:05,00:45 07 Mar,13502,10h 40m,640
8376,Delhi,Cochin,Jet Airways,05:40,04:25 10 Mar,13764,22h 45m,1365
8377,Kolkata,Banglore,Jet Airways,17:00,09:45 07 Jun,12692,16h 45m,1005
8378,Kolkata,Banglore,IndiGo,17:15,19:50,4804,2h 35m,155
8379,Kolkata,Banglore,Jet Airways,08:25,09:20 02 Apr,7064,24h 55m,1495
8380,Delhi,Cochin,Jet Airways,07:05,12:35,14924,5h 30m,330
8381,Kolkata,Banglore,IndiGo,15:20,17:55,6565,2h 35m,155
8382,Delhi,Cochin,Air India,16:40,19:15 19 May,9863,26h 35m,1595
8383,Delhi,Cochin,IndiGo,16:00,21:00,7725,5h,300
8384,Delhi,Cochin,Air India,22:00,19:15 16 May,11281,21h 15m,1275
8385,Mumbai,Hyderabad,Jet Airways,19:35,21:05,3210,1h 30m,90
8386,Kolkata,Banglore,Air India,19:00,04:40 02 May,6117,9h 40m,580
8387,Delhi,Cochin,Jet Airways,16:00,04:25 25 Jun,10262,12h 25m,745
8388,Banglore,Delhi,IndiGo,04:00,06:50,3943,2h 50m,170
8389,Kolkata,Banglore,Jet Airways,18:55,04:40 13 Jun,12576,9h 45m,585
8390,Delhi,Cochin,Air Asia,07:55,13:25,7452,5h 30m,330
8391,Kolkata,Banglore,Jet Airways,06:30,16:20,14781,9h 50m,590
8392,Kolkata,Banglore,Air India,09:10,13:15,8996,4h 5m,245
8393,Delhi,Cochin,Air India,13:30,08:15 07 Mar,11563,18h 45m,1125
8394,Banglore,New Delhi,IndiGo,04:00,06:50,4777,2h 50m,170
8395,Kolkata,Banglore,IndiGo,15:30,18:05,4174,2h 35m,155
8396,Kolkata,Banglore,SpiceJet,17:10,19:40,3841,2h 30m,150
8397,Delhi,Cochin,Jet Airways,18:20,04:25 25 Jun,13775,10h 5m,605
8398,Delhi,Cochin,Air India,17:20,09:25 28 Mar,5117,16h 5m,965
8399,Mumbai,Hyderabad,Jet Airways,19:35,21:05,5678,1h 30m,90
8400,Delhi,Cochin,Jet Airways,14:00,19:00,5177,5h,300
8401,Delhi,Cochin,SpiceJet,17:55,22:50,5975,4h 55m,295
8402,Banglore,New Delhi,IndiGo,00:40,03:25,6860,2h 45m,165
8403,Kolkata,Banglore,IndiGo,09:35,12:20,4804,2h 45m,165
8404,Delhi,Cochin,Multiple carriers,11:30,01:30 28 Jun,13377,14h,840
8405,Delhi,Cochin,Air India,10:00,19:15,8372,9h 15m,555
8406,Delhi,Cochin,Multiple carriers,09:00,21:00,7933,12h,720
8407,Mumbai,Hyderabad,IndiGo,06:25,07:55,4049,1h 30m,90
8408,Banglore,New Delhi,Air India,10:00,12:45,11423,2h 45m,165
8409,Kolkata,Banglore,Jet Airways,18:55,16:20 16 May,10844,21h 25m,1285
8410,Delhi,Cochin,Jet Airways,09:40,04:25 23 Mar,12819,42h 45m,2565
8411,Banglore,Delhi,SpiceJet,21:10,00:05 19 Apr,5621,2h 55m,175
8412,Banglore,Delhi,Air India,17:00,19:45,5228,2h 45m,165
8413,Delhi,Cochin,Jet Airways,05:25,19:45 28 Mar,9254,38h 20m,2300
8414,Mumbai,Hyderabad,IndiGo,06:25,07:55,4392,1h 30m,90
8415,Mumbai,Hyderabad,Jet Airways,10:20,11:50,8040,1h 30m,90
8416,Banglore,Delhi,Air Asia,11:10,13:55,4483,2h 45m,165
8417,Delhi,Cochin,Air India,09:45,09:25 04 Mar,12760,23h 40m,1420
8418,Banglore,Delhi,Jet Airways,15:15,18:10,7229,2h 55m,175
8419,Banglore,Delhi,Vistara,07:00,09:40,5403,2h 40m,160
8420,Delhi,Cochin,Air India,07:00,19:15,7934,12h 15m,735
8421,Kolkata,Banglore,GoAir,23:30,07:45 16 May,6945,8h 15m,495
8422,Banglore,Delhi,SpiceJet,09:30,12:20,4423,2h 50m,170
8423,Mumbai,Hyderabad,Jet Airways,07:10,08:35,8040,1h 25m,85
8424,Delhi,Cochin,Jet Airways,08:00,19:00,11399,11h,660
8425,Delhi,Cochin,Jet Airways,11:00,14:15,7202,3h 15m,195
8426,Delhi,Cochin,Multiple carriers,11:30,21:00,13727,9h 30m,570
8427,Delhi,Cochin,SpiceJet,17:55,22:50,4957,4h 55m,295
8428,Delhi,Cochin,Jet Airways,13:00,19:00,10262,6h,360
8429,Mumbai,Hyderabad,SpiceJet,05:45,07:15,2017,1h 30m,90
8430,Delhi,Cochin,Jet Airways,18:15,04:25 28 Mar,12242,10h 10m,610
8431,Mumbai,Hyderabad,Jet Airways,10:20,11:50,10875,1h 30m,90
8432,Kolkata,Banglore,Jet Airways,14:05,20:45,10844,6h 40m,400
8433,Kolkata,Banglore,Air Asia,10:20,12:55,4409,2h 35m,155
8434,Banglore,New Delhi,Air India,06:55,23:20,6987,16h 25m,985
8435,Delhi,Cochin,Jet Airways,05:40,04:25 28 Mar,12074,22h 45m,1365
8436,Delhi,Cochin,Multiple carriers,11:25,19:15,7354,7h 50m,470
8437,Delhi,Cochin,Air India,16:55,19:15 04 Jun,13381,26h 20m,1580
8438,Delhi,Cochin,Air India,05:10,08:00,5201,2h 50m,170
8439,Kolkata,Banglore,Jet Airways,16:30,12:00 02 May,9663,19h 30m,1170
8440,Delhi,Cochin,Air India,18:05,21:10,6094,3h 5m,185
8441,Delhi,Cochin,Jet Airways,11:00,14:15,7202,3h 15m,195
8442,Chennai,Kolkata,Vistara,17:45,20:05,11982,2h 20m,140
8443,Banglore,New Delhi,Jet Airways,07:00,16:10,7832,9h 10m,550
8444,Chennai,Kolkata,Air India,11:40,13:55,7817,2h 15m,135
8445,Delhi,Cochin,Jet Airways,13:00,19:00,12373,6h,360
8446,Kolkata,Banglore,Jet Airways,08:25,18:15,10844,9h 50m,590
8447,Delhi,Cochin,Jet Airways,06:45,12:35 10 Jun,13376,29h 50m,1790
8448,Delhi,Cochin,Multiple carriers,09:45,16:10,9646,6h 25m,385
8449,Kolkata,Banglore,SpiceJet,22:20,00:40 07 Jun,3841,2h 20m,140
8450,Delhi,Cochin,SpiceJet,16:35,22:50,4957,6h 15m,375
8451,Kolkata,Banglore,IndiGo,21:25,00:05 10 Mar,4148,2h 40m,160
8452,Banglore,New Delhi,Jet Airways,22:50,05:05 02 Mar,26890,6h 15m,375
8453,Delhi,Cochin,Jet Airways,19:10,19:45 28 Mar,8834,24h 35m,1475
8454,Delhi,Cochin,IndiGo,02:00,07:45,5241,5h 45m,345
8455,Delhi,Cochin,Jet Airways,11:00,14:15,7989,3h 15m,195
8456,Delhi,Cochin,IndiGo,10:35,01:30 13 Jun,5883,14h 55m,895
8457,Kolkata,Banglore,Air Asia,06:50,10:30,6857,3h 40m,220
8458,Banglore,New Delhi,SpiceJet,15:35,23:40,5822,8h 5m,485
8459,Delhi,Cochin,Jet Airways,15:00,04:25 10 Jun,10262,13h 25m,805
8460,Mumbai,Hyderabad,Jet Airways,07:05,08:30,4995,1h 25m,85
8461,Banglore,Delhi,SpiceJet,09:30,12:20,4991,2h 50m,170
8462,Banglore,New Delhi,Jet Airways,05:45,21:20,16736,15h 35m,935
8463,Delhi,Cochin,Jet Airways,11:40,19:00,18804,7h 20m,440
8464,Delhi,Cochin,IndiGo,08:35,22:30,6442,13h 55m,835
8465,Kolkata,Banglore,Air India,14:15,16:45,5170,2h 30m,150
